store_id,item_id,dept_id,sell_price,annual_demand,holding_cost_annual,ordering_cost,eoq
0,2604,6,6.47,59.62170383,1.294,50,68
0,2605,6,2.5800000000000005,373.47222347499996,0.5160000000000001,50,270
0,2606,6,20.97,46.7662406575,4.194,50,34
0,2607,6,0.9654464285714286,642.4368353000001,0.19308928571428574,50,577
0,2608,6,1.84,209.358749275,0.36800000000000005,50,239
0,2609,6,8.97,167.150364095,1.7940000000000003,50,97
0,2610,6,3.48,100.776327275,0.6960000000000001,50,121
0,2611,6,6.028571428571428,92.027858455,1.2057142857142855,50,88
0,2612,6,4.47,95.6293715,0.894,50,104
0,2613,6,8.98,44.35642458,1.7960000000000003,50,50
0,2614,6,2.57,189.561839675,0.514,50,193
0,2615,6,5.92,131.242691125,1.184,50,106
0,2616,6,9.97,185.6846887025,1.9940000000000002,50,97
0,2617,6,4.27,144.260534275,0.854,50,130
0,2618,6,7.94,33.508833995,1.588,50,46
0,2619,6,3.97,29.54122899,0.794,50,61
0,2620,6,7.94,14.945197865,1.588,50,31
0,2621,6,6.97,189.41681525,1.3940000000000001,50,117
0,2622,6,3.48,35.1127241725,0.6960000000000001,50,72
0,2623,6,5.97,76.49957666,1.194,50,81
0,2624,6,8.97,9.06941867,1.7940000000000003,50,23
0,2625,6,5.94,94.664737375,1.1880000000000002,50,90
0,2626,6,3.24,63.9118589525,0.6480000000000001,50,100
0,2627,6,5.94,44.067670205,1.1880000000000002,50,61
0,2628,6,6.47,114.1134666425,1.294,50,94
0,2629,6,3.47,157.103063195,0.6940000000000001,50,151
0,2630,6,5.48,84.4627032275,1.096,50,88
0,2631,6,3.47,10.7587648675,0.6940000000000001,50,40
0,2632,6,5.94,73.7424645425,1.1880000000000002,50,79
0,2633,6,8.64,73.606354185,1.7280000000000002,50,66
0,2634,6,4.49,69.48533514,0.8980000000000001,50,88
0,2635,6,2.48,337.1680832,0.496,50,261
0,2636,6,1.97,13.6610526,0.394,50,59
0,2637,6,4.97,61.33237084,0.994,50,79
0,2638,6,4.956339285714286,30.70409927,0.9912678571428573,50,56
0,2639,6,8.44,107.186969955,1.688,50,80
0,2640,6,11.97,65.38244238499999,2.394,50,53
0,2641,6,8.88,22.90249299,1.7760000000000002,50,36
0,2642,6,3.87,230.72340557499996,0.774,50,173
0,2643,6,3.1699999999999995,735.7293775,0.6339999999999999,50,341
0,2644,6,6.44,64.652999775,1.2880000000000003,50,71
0,2645,6,3.97,60.5564801725,0.794,50,88
0,2646,6,1.88,315.9035828,0.376,50,290
0,2647,6,5.94,50.236417855,1.1880000000000002,50,66
0,2648,6,3.87,906.48195625,0.774,50,343
0,2649,6,5.64,35.069305667500004,1.128,50,56
0,2650,6,2.4660714285714285,80.4981137675,0.4932142857142857,50,128
0,2651,6,3.4199999999999995,141.416386475,0.6839999999999999,50,144
0,2652,6,5.839999999999999,359.16796045,1.168,50,176
0,2653,6,7.94,67.39897303750001,1.588,50,66
0,2654,6,1.97,15.555661095,0.394,50,63
0,2655,6,6.962946428571429,116.142251875,1.3925892857142859,50,92
0,2656,6,1.98,267.91846477499996,0.396,50,261
0,2657,6,5.28,81.1032026675,1.056,50,88
0,2658,6,8.88,12.638136615,1.7760000000000002,50,27
0,2659,6,6.97,146.88299847000002,1.3940000000000001,50,103
0,2660,6,5.73,158.304551275,1.1460000000000001,50,118
0,2661,6,5.94,88.104424915,1.1880000000000002,50,87
0,2662,6,5.73,61.4697862675,1.1460000000000001,50,74
0,2663,6,7.97,48.858964375,1.594,50,56
0,2664,6,12.077142857142857,35.7157828625,2.4154285714285715,50,39
0,2665,6,1.97,8.206975205,0.394,50,46
0,2666,6,4.97,55.77651196000001,0.994,50,75
0,2667,6,5.94,54.2438214825,1.1880000000000002,50,68
0,2668,6,9.98,232.47127475,1.9960000000000002,50,108
0,2669,6,4.87,134.81880685000002,0.9740000000000001,50,118
0,2670,6,2.94,95.014512775,0.588,50,128
0,2671,6,5.97,22.6879064425,1.194,50,44
0,2672,6,5.839999999999999,322.066664075,1.168,50,167
0,2673,6,6.97,464.1905411,1.3940000000000001,50,183
0,2674,6,4.98,73.2958168475,0.9960000000000001,50,86
0,2675,6,1.97,235.22396559999999,0.394,50,245
0,2676,6,6.46,68.6848694675,1.292,50,73
0,2677,6,4.44,45.5957350875,0.8880000000000001,50,72
0,2678,6,3.97,130.64190847499998,0.794,50,129
0,2679,6,6.47,300.45634839999997,1.294,50,153
0,2680,6,3.97,29.499457682500005,0.794,50,61
0,2681,6,5.94,97.52373260499999,1.1880000000000002,50,91
0,2682,6,3.972142857142857,59.404297387499994,0.7944285714285715,50,87
0,2683,6,6.97,103.3523880025,1.3940000000000001,50,87
0,2684,6,4.44,70.64602460500001,0.8880000000000001,50,90
0,2685,6,13.94,124.252713975,2.7880000000000003,50,67
0,2686,6,9.94,302.77312,1.988,50,124
0,2687,6,1.88,86.17292931,0.376,50,152
0,2688,6,6.7700000000000005,203.45974479999998,1.354,50,123
0,2689,6,7.43,66.52898937750001,1.486,50,67
0,2690,6,5.47,95.0013816375,1.094,50,94
0,2691,6,11.47,58.460705615,2.294,50,51
0,2692,6,3.93,258.494397525,0.786,50,182
0,2693,6,3.93,275.05284495,0.786,50,188
0,2694,6,10.97,51.5318769875,2.1940000000000004,50,49
0,2695,6,3.97,29.06858565,0.794,50,61
0,2696,6,7.979999999999999,43.3592846375,1.5959999999999999,50,53
0,2697,6,8.47,49.874420504999996,1.6940000000000002,50,55
0,2698,6,5.839999999999999,114.4611845,1.168,50,99
0,2699,6,9.47,97.3389495,1.8940000000000001,50,72
0,2700,6,2.88,139.43982975,0.576,50,156
0,2701,6,6.94,42.98871213,1.3880000000000001,50,56
0,2702,6,5.839999999999999,117.293013175,1.168,50,101
0,2703,6,1.4563392857142856,491.877906,0.29126785714285713,50,411
0,2704,6,3.87,281.951515625,0.774,50,191
0,2705,6,5.94,189.48397325,1.1880000000000002,50,127
0,2706,6,6.705892857142857,60.37689801,1.3411785714285713,50,68
0,2707,6,3.97,27.503737755,0.794,50,59
0,2708,6,5.97,31.133218642499997,1.194,50,52
0,2709,6,4.97,1774.716424,0.994,50,423
0,2710,6,2.98,70.185918595,0.596,50,109
0,2711,6,6.962946428571429,157.09647525000003,1.3925892857142859,50,107
0,2712,6,5.97,112.7865793275,1.194,50,98
0,2713,6,2.84,143.685027005,0.568,50,160
0,2714,6,6.98,50.1136307425,1.3960000000000001,50,60
0,2715,6,4.97,125.39845435000001,0.994,50,113
0,2716,6,1.97,246.70712329250003,0.394,50,251
0,2717,6,3.4264285714285716,396.38975142,0.6852857142857144,50,241
0,2718,6,9.98,116.587508505,1.9960000000000002,50,77
0,2719,6,3.3300000000000005,100.41216903249999,0.6660000000000001,50,123
0,2720,6,7.24,90.99100855,1.4480000000000002,50,80
0,2721,6,14.48,78.443072695,2.8960000000000004,50,53
0,2722,6,0.98,25.8215407775,0.196,50,115
0,2723,6,5.44,243.69590635,1.088,50,150
0,2724,6,1.97,19.97482994,0.394,50,72
0,2725,6,4.94,166.97445245,0.9880000000000001,50,131
0,2726,6,6.2700000000000005,70.70951641,1.2540000000000002,50,76
0,2727,6,14.97,232.58118584999997,2.994,50,89
0,2728,6,2.27,646.946022125,0.454,50,378
0,2729,6,3.97,276.855475,0.794,50,187
0,2730,6,7.97,59.695156755,1.594,50,62
0,2731,6,3.93,247.98174895000002,0.786,50,178
0,2732,6,6.94,301.7484847,1.3880000000000001,50,148
0,2733,6,6.54,224.16482822499998,1.308,50,131
0,2734,6,8.86,13.82147819,1.772,50,28
0,2735,6,2.97,289.37733695,0.5940000000000001,50,221
0,2736,6,12.97,7.41415844,2.5940000000000003,50,17
0,2737,6,5.839999999999999,108.10023961750001,1.168,50,97
0,2738,6,2.87,112.0453604075,0.5740000000000001,50,140
0,2739,6,7.46,65.55339310000001,1.492,50,67
0,2740,6,12.97,22.748252085,2.5940000000000003,50,30
0,2741,6,7.97,125.31701129999999,1.594,50,89
0,2742,6,8.86,19.5388440975,1.772,50,34
0,2743,6,19.98,54.82733698,3.9960000000000004,50,38
0,2744,6,2.6699999999999995,369.70751805,0.5339999999999999,50,264
0,2745,6,0.9517857142857142,544.219143,0.19035714285714286,50,535
0,2746,6,6.94,143.34956545,1.3880000000000001,50,102
0,2747,6,1.88,112.62988408749999,0.376,50,174
0,2748,6,6.94,26.8085553775,1.3880000000000001,50,44
0,2749,6,2.87,326.06862372499995,0.5740000000000001,50,239
0,2750,6,10.97,14.8294163225,2.1940000000000004,50,26
0,2751,6,3.48,171.75880085,0.6960000000000001,50,158
0,2752,6,6.96,165.205673425,1.3920000000000001,50,109
0,2753,6,2.77,209.6283358,0.554,50,195
0,2754,6,5.179821428571429,527.073694875,1.0359642857142857,50,226
0,2755,6,14.97,91.40864157749999,2.994,50,56
0,2756,6,3.97,70.45435559500001,0.794,50,95
0,2757,6,0.9517857142857142,496.127181225,0.19035714285714286,50,511
0,2758,6,6.97,159.21652987500002,1.3940000000000001,50,107
0,2759,6,3.974642857142857,48.8527260975,0.7949285714285714,50,79
0,2760,6,5.47,86.1658046925,1.094,50,89
0,2761,6,4.78,126.265232275,0.9560000000000001,50,115
0,2762,6,2.48,10.801649917499999,0.496,50,47
0,2763,6,3.9708928571428572,242.85127132499997,0.7941785714285715,50,175
0,2764,6,4.78,160.22599937500001,0.9560000000000001,50,130
0,2765,6,12.47,64.46892900499999,2.494,50,51
0,2766,6,5.73,125.82652062499999,1.1460000000000001,50,105
0,2767,6,7.47,51.35896077,1.494,50,59
0,2768,6,8.48,24.156158845,1.6960000000000002,50,38
0,2769,6,5.94,103.48400985,1.1880000000000002,50,94
0,2770,6,9.929999999999998,142.87323495249998,1.9859999999999998,50,85
0,2771,6,1.24,573.165994375,0.248,50,481
0,2772,6,4.97,27.077086465,0.994,50,53
0,2773,6,4.956339285714286,140.35113794,0.9912678571428573,50,119
0,2774,6,12.97,31.7487730625,2.5940000000000003,50,35
0,2775,6,2.8491964285714286,39.80001324,0.5698392857142858,50,84
0,2776,6,3.97,35.78779256,0.794,50,68
0,2777,6,1.97,24.4557872,0.394,50,79
0,2778,6,7.87,141.41474035,1.574,50,95
0,2779,6,3.97,123.98087845,0.794,50,125
0,2780,6,8.97,722.30720575,1.7940000000000003,50,201
0,2781,6,8.64,47.0044822325,1.7280000000000002,50,53
0,2782,6,6.96,94.30054608,1.3920000000000001,50,83
0,2783,6,3.97,100.33035415,0.794,50,113
0,2784,6,6.97,163.78705037499998,1.3940000000000001,50,109
0,2785,6,5.97,67.1934568175,1.194,50,76
0,2786,6,4.44,78.3870362275,0.8880000000000001,50,94
0,2787,6,9.97,68.31563635,1.9940000000000002,50,59
0,2788,6,5.94,401.89837252499996,1.1880000000000002,50,184
0,2789,6,5.73,208.68073135,1.1460000000000001,50,135
0,2790,6,3.975446428571429,72.43435745,0.7950892857142858,50,96
0,2791,6,7.97,151.905818025,1.594,50,98
0,2792,6,6.97,110.4420954,1.3940000000000001,50,90
0,2793,6,6.96,142.46947975,1.3920000000000001,50,102
0,2794,6,4.97,243.20299412499998,0.994,50,157
0,2795,6,5.47,83.83833783,1.094,50,88
0,2796,6,3.48,371.42024822499997,0.6960000000000001,50,232
0,2797,6,4.97,89.7944127925,0.994,50,96
0,2798,6,2.97,41.0668678225,0.5940000000000001,50,84
0,2799,6,1.9572321428571429,431.82294155,0.3914464285714286,50,333
0,2800,6,5.47,145.16212685,1.094,50,116
0,2801,6,10.97,59.758557787499996,2.1940000000000004,50,53
0,2802,6,5.9885714285714275,129.2839374775,1.1977142857142855,50,104
0,2803,6,4.78,99.110984375,0.9560000000000001,50,102
0,2804,6,5.47,198.094875875,1.094,50,135
0,2805,6,5.24,124.45895884500001,1.048,50,109
0,2806,6,5.98,7.0355822875,1.1960000000000002,50,25
0,2807,6,5.2700000000000005,167.21390855,1.054,50,126
0,2808,6,5.47,102.865849255,1.094,50,97
0,2809,6,3.3300000000000005,80.113301905,0.6660000000000001,50,110
0,2810,6,10.98,21.287741864999997,2.196,50,32
0,2811,6,4.44,141.751412725,0.8880000000000001,50,127
0,2812,6,5.97,114.308883975,1.194,50,98
0,2813,6,5.2700000000000005,26.285283894999996,1.054,50,50
0,2814,6,6.028571428571428,139.9992125025,1.2057142857142855,50,108
0,2815,6,5.9885714285714275,86.6654258275,1.1977142857142855,50,86
0,2816,6,5.94,109.1722658,1.1880000000000002,50,96
0,2817,6,4.67,77.00959028749999,0.934,50,91
0,2818,6,2.14,129.35612979249998,0.42800000000000005,50,174
0,2819,6,1.9563392857142856,177.0273750375,0.39126785714285717,50,213
0,2820,6,3.97,86.683236835,0.794,50,105
0,2821,6,5.871785714285714,68.0630131025,1.1743571428571429,50,77
0,2822,6,6.24,45.8086716425,1.2480000000000002,50,61
0,2823,6,4.97,79.9777498,0.994,50,90
0,2824,6,9.97,97.6339611,1.9940000000000002,50,70
0,2825,6,7.47,48.297761265,1.494,50,57
0,2826,6,4.7700000000000005,524.2588714999999,0.9540000000000002,50,235
0,2827,6,5.97,121.50604147500002,1.194,50,101
0,2828,6,4.78,49.8401448675,0.9560000000000001,50,73
0,2829,6,6.54,100.6615876175,1.308,50,88
0,2830,6,3.4199999999999995,193.785483775,0.6839999999999999,50,169
0,2831,6,1.2391964285714285,68.46561416499999,0.2478392857142857,50,167
0,2832,6,7.97,127.00206415,1.594,50,90
0,2833,6,1.97,207.019622225,0.394,50,230
0,2834,6,2.98,41.2752980575,0.596,50,84
0,2835,6,6.94,159.0413045,1.3880000000000001,50,108
0,2836,6,5.94,99.209901375,1.1880000000000002,50,92
0,2837,6,5.47,39.451478300000005,1.094,50,61
0,2838,6,3.96,63.940285955,0.792,50,90
0,2839,6,5.98,54.8345592275,1.1960000000000002,50,68
0,2840,6,3.94,96.50897139,0.788,50,111
0,2841,6,2.48,20.47520163,0.496,50,65
0,2842,6,1.42,149.23749457499997,0.284,50,230
0,2843,6,5.94,25.7562408025,1.1880000000000002,50,47
0,2844,6,3.97,604.6213862,0.794,50,276
0,2845,6,1.97,317.34382875,0.394,50,284
0,2846,6,1.97,23.1967972275,0.394,50,77
0,2847,6,7.67,33.133140365,1.534,50,47
0,2848,6,7.24,134.94449605,1.4480000000000002,50,97
0,2849,6,4.44,69.03701743250001,0.8880000000000001,50,89
0,2850,6,3.97,47.87517098,0.794,50,78
0,2851,6,1.98,161.3564307875,0.396,50,202
0,2852,6,8.47,93.46284324000001,1.6940000000000002,50,75
0,2853,6,5.24,124.82036775,1.048,50,110
0,2854,6,2.22,348.3902708,0.44400000000000006,50,281
0,2855,6,3.97,50.535761022500004,0.794,50,80
0,2856,6,14.26,103.27436015,2.8520000000000003,50,61
0,2857,6,3.82,139.3870478975,0.764,50,136
0,2858,6,5.94,101.67124314750001,1.1880000000000002,50,93
0,2859,6,2.98,34.7707966125,0.596,50,77
0,2860,6,7.47,112.8848867575,1.494,50,87
0,2861,6,2.72,40.488668544999996,0.544,50,87
0,2862,6,3.72,140.14769665,0.7440000000000001,50,138
0,2863,6,3.97,18.2526818175,0.794,50,48
0,2864,6,6.7700000000000005,162.26701335,1.354,50,110
0,2865,6,4.98,46.646125175,0.9960000000000001,50,69
0,2866,6,2.98,53.029697142500005,0.596,50,95
0,2867,6,6.24,502.944080275,1.2480000000000002,50,201
0,2868,6,8.97,133.8747627425,1.7940000000000003,50,87
0,2869,6,6.7700000000000005,69.6890249575,1.354,50,72
0,2870,6,4.92,183.6882697,0.984,50,137
0,2871,6,6.610267857142857,50.258680517500004,1.3220535714285715,50,62
0,2872,6,4.98,31.0403547675,0.9960000000000001,50,56
0,2873,6,5.32,286.620726925,1.064,50,165
0,2874,6,0.97,206.777807925,0.194,50,327
0,2875,6,2.78,166.306162425,0.5559999999999999,50,173
0,2876,6,5.838035714285715,103.60079483,1.167607142857143,50,95
0,2877,6,5.839999999999999,193.70926250000002,1.168,50,129
0,2878,6,3.3300000000000005,356.5700735025,0.6660000000000001,50,232
0,2879,6,8.94,145.709031,1.788,50,91
0,2880,6,6.8844642857142855,324.2851183,1.3768928571428571,50,154
0,2881,6,4.97,146.77513480500002,0.994,50,122
0,2882,6,2.94,102.0475963,0.588,50,132
0,2883,6,5.94,47.5637190275,1.1880000000000002,50,64
0,2884,6,2.97,118.4979159,0.5940000000000001,50,142
0,2885,6,4.78,220.57115047500002,0.9560000000000001,50,152
0,2886,6,0.97,106.27416683,0.194,50,235
0,2887,6,11.67,63.275722412499995,2.334,50,53
0,2888,6,9.88,21.59536782,1.9760000000000002,50,34
0,2889,6,7.97,13.1001874575,1.594,50,29
0,2890,6,4.97,42.06165314,0.994,50,66
0,2891,6,9.94,223.33296895,1.988,50,106
0,2892,6,7.97,58.305254149999996,1.594,50,61
0,2893,6,6.94,95.239215825,1.3880000000000001,50,83
0,2894,6,3.94,53.556385025000004,0.788,50,83
0,2895,6,5.98,59.735807495,1.1960000000000002,50,71
0,2896,6,5.68,95.8692606625,1.136,50,92
0,2897,6,4.87,59.61955629500001,0.9740000000000001,50,79
0,2898,6,4.2369642857142855,106.96641552999999,0.8473928571428572,50,113
0,2899,6,7.47,72.34902707500001,1.494,50,70
0,2900,6,5.48,136.57875725,1.096,50,112
0,2901,6,6.47,145.464168395,1.294,50,107
0,2902,6,6.2700000000000005,99.31931619999999,1.2540000000000002,50,89
0,2903,6,0.78,466.0210399,0.15600000000000003,50,547
0,2904,6,8.461785714285714,16.991833234999998,1.692357142857143,50,32
0,2905,6,4.660000000000001,169.79194752,0.9320000000000003,50,135
0,2906,6,2.98,118.901573375,0.596,50,142
0,2907,6,6.7700000000000005,200.3159444,1.354,50,122
0,2908,6,3.82,269.44065265,0.764,50,188
0,2909,6,4.97,89.06255572500001,0.994,50,95
0,2910,6,6.98,132.99732419999998,1.3960000000000001,50,98
0,2911,6,4.44,108.56000024999999,0.8880000000000001,50,111
0,2912,6,5.2700000000000005,182.441993175,1.054,50,132
0,2913,6,5.94,53.747372672500006,1.1880000000000002,50,68
0,2914,6,3.48,311.6781889,0.6960000000000001,50,212
0,2915,6,3.88,61.832471285000004,0.776,50,90
0,2916,6,5.9885714285714275,95.5982456975,1.1977142857142855,50,90
0,2917,6,7.47,93.934424155,1.494,50,80
0,2918,6,3.97,102.0308815825,0.794,50,114
0,2919,6,5.97,22.645369825000003,1.194,50,44
0,2920,6,6.94,206.14263735,1.3880000000000001,50,122
0,2921,6,1.97,668.186816375,0.394,50,412
0,2922,6,5.98,67.55425891499999,1.1960000000000002,50,76
0,2923,6,12.94,158.396807595,2.588,50,79
0,2924,6,4.97,30.4137194725,0.994,50,56
0,2925,6,5.88,40.2204704525,1.176,50,59
0,2926,6,6.2700000000000005,145.30038315,1.2540000000000002,50,108
0,2927,6,3.67,226.02997917500002,0.734,50,176
0,2928,6,8.471785714285714,34.8757566625,1.694357142857143,50,46
0,2929,6,6.98,15.676078469999998,1.3960000000000001,50,34
0,2930,6,7.97,69.21547138999999,1.594,50,66
0,2931,6,2.6699999999999995,202.953663575,0.5339999999999999,50,195
0,2932,6,3.88,195.655425225,0.776,50,159
0,2933,6,3.3300000000000005,307.2274509525,0.6660000000000001,50,215
0,2934,6,8.97,156.754117845,1.7940000000000003,50,94
0,2935,6,5.44,282.133512375,1.088,50,162
0,2936,6,2.97,134.4422586,0.5940000000000001,50,151
0,2937,6,5.64,98.12462230999999,1.128,50,94
0,2938,6,12.46,108.11992165000001,2.4920000000000004,50,66
0,2939,6,4.94,109.30072936250001,0.9880000000000001,50,106
0,2940,6,8.48,127.7652152725,1.6960000000000002,50,87
0,2941,6,3.93,431.313731225,0.786,50,235
0,2942,6,1.38,313.944620925,0.27599999999999997,50,338
0,2943,6,5.839999999999999,525.64343585,1.168,50,213
0,2944,6,5.94,35.5079319725,1.1880000000000002,50,55
0,2945,6,3.68,113.550289775,0.7360000000000001,50,125
0,2946,6,5.916785714285714,7.0355822875,1.1833571428571428,50,25
0,2947,6,2.48,7.8928544825,0.496,50,40
0,2948,6,3.24,172.15314684749998,0.6480000000000001,50,163
0,2949,6,3.97,89.670117225,0.794,50,107
0,2950,6,2.78,132.644680025,0.5559999999999999,50,155
0,2951,6,5.47,133.658446675,1.094,50,111
0,2952,6,5.64,31.773297725,1.128,50,54
0,2953,6,4.97,80.91982190499999,0.994,50,91
0,2954,6,4.97,54.9206783775,0.994,50,75
0,2955,6,3.87,98.1299683,0.774,50,113
0,2956,6,2.88,102.8501084,0.576,50,134
0,2957,6,8.44,85.447372335,1.688,50,72
0,2958,6,4.37,198.5563632,0.8740000000000001,50,151
0,2959,6,3.666607142857143,18.4169986325,0.7333214285714287,50,51
0,2960,6,7.94,24.311776125,1.588,50,40
0,2961,6,5.94,47.6896094675,1.1880000000000002,50,64
0,2962,6,3.97,26.178119207500004,0.794,50,58
0,2963,6,9.47,134.554771975,1.8940000000000001,50,85
0,2964,6,5.47,201.3568661,1.094,50,136
0,2965,6,6.2700000000000005,44.598098837500004,1.2540000000000002,50,60
0,2966,6,1.88,407.729742225,0.376,50,330
0,2967,6,5.97,112.55075260000001,1.194,50,98
0,2968,6,1.97,11.239597589999999,0.394,50,54
0,2969,6,7.97,516.442363775,1.594,50,180
0,2970,6,8.87,298.65701885500005,1.774,50,130
0,2971,6,5.9885714285714275,258.0272398275,1.1977142857142855,50,147
0,2972,6,0.97,233.93306462500001,0.194,50,348
0,2973,6,4.94,60.0262880425,0.9880000000000001,50,78
0,2974,6,1.48,426.6401256,0.296,50,380
0,2975,6,4.660000000000001,117.0156208,0.9320000000000003,50,113
0,2976,6,6.47,153.993839675,1.294,50,110
0,2977,6,5.97,53.48800015,1.194,50,67
0,2978,6,25.97,36.460499595,5.194,50,27
0,2979,6,1.97,314.09628672499997,0.394,50,283
0,2980,6,4.97,100.1812358625,0.994,50,101
0,2981,6,5.64,125.3305703,1.128,50,106
0,2982,6,10.429999999999998,368.185437425,2.086,50,133
0,2983,6,3.4199999999999995,135.29259185,0.6839999999999999,50,141
0,2984,6,5.94,111.24788401999999,1.1880000000000002,50,97
0,2985,6,6.47,296.77354037500004,1.294,50,152
0,2986,6,7.97,87.45077978,1.594,50,75
0,2987,6,7.74,66.010182615,1.548,50,66
0,2988,6,8.86,21.721893634999997,1.772,50,36
0,2989,6,6.47,146.424355025,1.294,50,107
0,2990,6,3.974642857142857,24.3326405075,0.7949285714285714,50,56
0,2991,6,19.54,95.52397010000001,3.908,50,50
0,2992,6,5.94,60.44085999250001,1.1880000000000002,50,72
0,2993,6,9.97,88.6570827025,1.9940000000000002,50,67
0,2994,6,7.97,77.65682717,1.594,50,70
0,2995,6,5.47,112.06395037499999,1.094,50,102
0,2996,6,2.88,34.639551569999995,0.576,50,78
0,2997,6,7.24,365.11943064999997,1.4480000000000002,50,159
0,2998,6,6.610267857142857,169.89020457499998,1.3220535714285715,50,114
0,2999,6,3.97,321.840538825,0.794,50,202
0,3000,6,8.97,111.3248214975,1.7940000000000003,50,79
0,3001,6,2.908125,78.81835507,0.5816250000000001,50,117
0,3002,6,0.9290178571428571,451.01066464999997,0.18580357142857143,50,493
0,3003,6,3.48,81.8866278425,0.6960000000000001,50,109
0,3004,6,8.48,81.143515375,1.6960000000000002,50,70
0,3005,6,7.97,73.6493080375,1.594,50,68
0,3006,6,7.76,36.9678943725,1.552,50,49
0,3007,6,4.96,164.87117659999998,0.992,50,129
0,3008,6,3.97,67.4404003975,0.794,50,93
0,3009,6,5.838035714285715,183.59852134,1.167607142857143,50,126
0,3010,6,4.94,61.4459169675,0.9880000000000001,50,79
0,3011,6,5.94,177.14682557,1.1880000000000002,50,123
0,3012,6,5.24,116.312375725,1.048,50,106
0,3013,6,7.97,10.122755467500001,1.594,50,26
0,3014,6,5.73,102.1254882375,1.1460000000000001,50,95
0,3015,6,4.97,728.068576625,0.994,50,271
0,3016,6,6.97,141.594662755,1.3940000000000001,50,101
0,3017,6,6.97,114.18062565000001,1.3940000000000001,50,91
0,3018,6,5.97,154.0088901,1.194,50,114
0,3019,6,9.98,42.214363555,1.9960000000000002,50,46
0,3020,6,4.97,131.4767961,0.994,50,116
0,3021,6,14.47,44.78979518,2.894,50,40
0,3022,6,3.48,589.3195425,0.6960000000000001,50,291
0,3023,6,6.963571428571428,96.03302475,1.3927142857142858,50,84
0,3024,6,5.92,292.18484295,1.184,50,158
0,3025,6,1.94,160.83241115500002,0.388,50,204
0,3026,6,5.94,89.1391336225,1.1880000000000002,50,87
0,3027,6,5.87017857142857,229.5074504775,1.174035714285714,50,140
0,3028,6,1.48,199.8894768,0.296,50,260
0,3029,6,6.48,50.753890135,1.2960000000000003,50,63
0,3030,6,2.9708928571428572,234.86358479999998,0.5941785714285714,50,199
0,3031,6,1.97,478.90108825000004,0.394,50,349
0,3032,6,5.839999999999999,158.555152275,1.168,50,117
0,3033,6,7.97,142.79840152499997,1.594,50,95
0,3034,6,8.86,33.5769376475,1.772,50,44
0,3035,6,6.94,7.5922798575,1.3880000000000001,50,24
0,3036,6,1.97,32.1807151575,0.394,50,91
0,3037,6,4.97,98.1854183375,0.994,50,100
0,3038,6,6.97,211.0698187,1.3940000000000001,50,124
0,3039,6,6.97,215.49765289,1.3940000000000001,50,125
0,3040,6,15.94,70.90839756,3.188,50,48
0,3041,6,8.97,194.146528225,1.7940000000000003,50,105
0,3042,6,3.93,306.697947725,0.786,50,198
0,3043,6,2.74,191.0737563475,0.548,50,187
0,3044,6,3.97,220.43441452499997,0.794,50,167
0,3045,6,2.78,96.94671671750001,0.5559999999999999,50,133
0,3046,6,19.54,92.47008953,3.908,50,49
0,3047,6,1.97,7.4606333099999995,0.394,50,44
0,3048,6,5.94,91.9110651875,1.1880000000000002,50,88
1,0,0,2.24,367.779502025,0.44800000000000006,80,363
1,1,0,9.48,270.01612235,1.8960000000000001,80,151
1,2,0,3.23,359.2250324,0.646,80,299
1,3,0,1.96,543.80472263,0.392,80,472
1,4,0,3.54,1371.9827257499999,0.7080000000000001,80,557
1,5,0,2.4692857142857143,307.967077925,0.4938571428571429,80,316
1,6,0,3.54,111.14468781,0.7080000000000001,80,159
1,7,0,2.24,198.91260603499998,0.44800000000000006,80,267
1,8,0,5.64,166.809911125,1.128,80,154
1,9,0,2.68,802.7148806949999,0.536,80,490
1,10,0,5.64,5077.72769075,1.128,80,849
1,11,0,1.5,1203.15709345,0.30000000000000004,80,802
1,12,0,0.98,295.4861208,0.196,80,492
1,13,0,3.48,646.771987875,0.6960000000000001,80,386
1,14,0,2.26,444.89146715000004,0.45199999999999996,80,397
1,15,0,2.24,471.119867075,0.44800000000000006,80,411
1,16,0,0.98,4528.59266925,0.196,80,1923
1,17,0,0.98,2381.39306275,0.196,80,1395
1,18,0,2.68,295.3996955,0.536,80,297
1,19,0,0.98,1032.427176625,0.196,80,919
1,20,0,4.839999999999999,137.641254725,0.9679999999999999,80,151
1,21,0,5.64,1114.9038095,1.128,80,398
1,22,0,4.86,895.2988102500001,0.9720000000000001,80,384
1,23,0,4.27,281.58267670000004,0.854,80,230
1,24,0,6.98,71.4488378175,1.3960000000000001,80,91
1,25,0,1.96,1361.95459725,0.392,80,746
1,26,0,2.92,221.34659004899999,0.584,80,247
1,27,0,4.27,71.3703057275,0.854,80,116
1,28,0,3.48,225.23252082500002,0.6960000000000001,80,228
1,29,0,3.54,1247.48528775,0.7080000000000001,80,531
1,30,0,0.98,1538.7908055,0.196,80,1121
1,31,0,5.64,101.00376650000001,1.128,80,120
1,32,0,5.14,525.2314492749999,1.028,80,286
1,33,0,2.68,1129.66119175,0.536,80,581
1,34,0,1.78,474.7320422,0.35600000000000004,80,462
1,35,0,3.48,841.2956045,0.6960000000000001,80,440
1,36,0,9.94,392.784138305,1.988,80,178
1,37,0,2.48,123.59606613250001,0.496,80,200
1,38,0,1.78,603.4335482500001,0.35600000000000004,80,521
