item_id,broad_dept_num,broad_dept_name,item_name_displayed
633,2,FOODS_3,FOODS_3_item_20
634,2,FOODS_3,FOODS_3_item_21
635,2,FOODS_3,FOODS_3_item_22
636,2,FOODS_3,FOODS_3_item_23
637,2,FOODS_3,FOODS_3_item_24
638,2,FOODS_3,FOODS_3_item_25
639,2,FOODS_3,FOODS_3_item_26
640,2,FOODS_3,FOODS_3_item_27
641,2,FOODS_3,FOODS_3_item_28
642,2,FOODS_3,FOODS_3_item_29
643,2,FOODS_3,FOODS_3_item_30
644,2,FOODS_3,FOODS_3_item_31
645,2,FOODS_3,FOODS_3_item_32
646,2,FOODS_3,FOODS_3_item_33
647,2,FOODS_3,FOODS_3_item_34
648,2,FOODS_3,FOODS_3_item_35
649,2,FOODS_3,FOODS_3_item_36
650,2,FOODS_3,FOODS_3_item_37
651,2,FOODS_3,FOODS_3_item_38
652,2,FOODS_3,FOODS_3_item_39
653,2,FOODS_3,FOODS_3_item_40
654,2,FOODS_3,FOODS_3_item_41
655,2,FOODS_3,FOODS_3_item_42
656,2,FOODS_3,FOODS_3_item_43
657,2,FOODS_3,FOODS_3_item_44
658,2,FOODS_3,FOODS_3_item_45
659,2,FOODS_3,FOODS_3_item_46
660,2,FOODS_3,FOODS_3_item_47
661,2,FOODS_3,FOODS_3_item_48
662,2,FOODS_3,FOODS_3_item_49
663,2,FOODS_3,FOODS_3_item_50
664,2,FOODS_3,FOODS_3_item_51
665,2,FOODS_3,FOODS_3_item_52
666,2,FOODS_3,FOODS_3_item_53
667,2,FOODS_3,FOODS_3_item_54
668,2,FOODS_3,FOODS_3_item_55
669,2,FOODS_3,FOODS_3_item_56
670,2,FOODS_3,FOODS_3_item_57
671,2,FOODS_3,FOODS_3_item_58
672,2,FOODS_3,FOODS_3_item_59
673,2,FOODS_3,FOODS_3_item_60
674,2,FOODS_3,FOODS_3_item_61
675,2,FOODS_3,FOODS_3_item_62
676,2,FOODS_3,FOODS_3_item_63
677,2,FOODS_3,FOODS_3_item_64
678,2,FOODS_3,FOODS_3_item_65
679,2,FOODS_3,FOODS_3_item_66
680,2,FOODS_3,FOODS_3_item_67
681,2,FOODS_3,FOODS_3_item_68
682,2,FOODS_3,FOODS_3_item_69
683,2,FOODS_3,FOODS_3_item_70
684,2,FOODS_3,FOODS_3_item_71
685,2,FOODS_3,FOODS_3_item_72
686,2,FOODS_3,FOODS_3_item_73
687,2,FOODS_3,FOODS_3_item_74
688,2,FOODS_3,FOODS_3_item_75
689,2,FOODS_3,FOODS_3_item_76
690,2,FOODS_3,FOODS_3_item_77
691,2,FOODS_3,FOODS_3_item_78
692,2,FOODS_3,FOODS_3_item_79
693,2,FOODS_3,FOODS_3_item_80
694,2,FOODS_3,FOODS_3_item_81
695,2,FOODS_3,FOODS_3_item_82
696,2,FOODS_3,FOODS_3_item_83
697,2,FOODS_3,FOODS_3_item_84
698,2,FOODS_3,FOODS_3_item_85
699,2,FOODS_3,FOODS_3_item_86
700,2,FOODS_3,FOODS_3_item_87
701,2,FOODS_3,FOODS_3_item_88
702,2,FOODS_3,FOODS_3_item_89
703,2,FOODS_3,FOODS_3_item_90
704,2,FOODS_3,FOODS_3_item_91
705,2,FOODS_3,FOODS_3_item_92
706,2,FOODS_3,FOODS_3_item_93
707,2,FOODS_3,FOODS_3_item_94
708,2,FOODS_3,FOODS_3_item_95
709,2,FOODS_3,FOODS_3_item_96
710,2,FOODS_3,FOODS_3_item_97
711,2,FOODS_3,FOODS_3_item_98
712,2,FOODS_3,FOODS_3_item_99
713,2,FOODS_3,FOODS_3_item_100
714,2,FOODS_3,FOODS_3_item_101
715,2,FOODS_3,FOODS_3_item_102
716,2,FOODS_3,FOODS_3_item_103
717,2,FOODS_3,FOODS_3_item_104
718,2,FOODS_3,FOODS_3_item_105
719,2,FOODS_3,FOODS_3_item_106
720,2,FOODS_3,FOODS_3_item_107
721,2,FOODS_3,FOODS_3_item_108
722,2,FOODS_3,FOODS_3_item_109
723,2,FOODS_3,FOODS_3_item_110
724,2,FOODS_3,FOODS_3_item_111
725,2,FOODS_3,FOODS_3_item_112
726,2,FOODS_3,FOODS_3_item_113
727,2,FOODS_3,FOODS_3_item_114
728,2,FOODS_3,FOODS_3_item_115
729,2,FOODS_3,FOODS_3_item_116
730,2,FOODS_3,FOODS_3_item_117
731,2,FOODS_3,FOODS_3_item_118
732,2,FOODS_3,FOODS_3_item_119
733,2,FOODS_3,FOODS_3_item_120
734,2,FOODS_3,FOODS_3_item_121
735,2,FOODS_3,FOODS_3_item_122
736,2,FOODS_3,FOODS_3_item_123
737,2,FOODS_3,FOODS_3_item_124
738,2,FOODS_3,FOODS_3_item_125
739,2,FOODS_3,FOODS_3_item_126
740,2,FOODS_3,FOODS_3_item_127
741,2,FOODS_3,FOODS_3_item_128
742,2,FOODS_3,FOODS_3_item_129
743,2,FOODS_3,FOODS_3_item_130
744,2,FOODS_3,FOODS_3_item_131
745,2,FOODS_3,FOODS_3_item_132
746,2,FOODS_3,FOODS_3_item_133
747,2,FOODS_3,FOODS_3_item_134
748,2,FOODS_3,FOODS_3_item_135
749,2,FOODS_3,FOODS_3_item_136
750,2,FOODS_3,FOODS_3_item_137
751,2,FOODS_3,FOODS_3_item_138
752,2,FOODS_3,FOODS_3_item_139
753,2,FOODS_3,FOODS_3_item_140
754,2,FOODS_3,FOODS_3_item_141
755,2,FOODS_3,FOODS_3_item_142
756,2,FOODS_3,FOODS_3_item_143
757,2,FOODS_3,FOODS_3_item_144
758,2,FOODS_3,FOODS_3_item_145
759,2,FOODS_3,FOODS_3_item_146
760,2,FOODS_3,FOODS_3_item_147
761,2,FOODS_3,FOODS_3_item_148
762,2,FOODS_3,FOODS_3_item_149
763,2,FOODS_3,FOODS_3_item_150
764,2,FOODS_3,FOODS_3_item_151
765,2,FOODS_3,FOODS_3_item_152
766,2,FOODS_3,FOODS_3_item_153
767,2,FOODS_3,FOODS_3_item_154
768,2,FOODS_3,FOODS_3_item_155
769,2,FOODS_3,FOODS_3_item_156
770,2,FOODS_3,FOODS_3_item_157
771,2,FOODS_3,FOODS_3_item_158
772,2,FOODS_3,FOODS_3_item_159
773,2,FOODS_3,FOODS_3_item_160
774,2,FOODS_3,FOODS_3_item_161
775,2,FOODS_3,FOODS_3_item_162
776,2,FOODS_3,FOODS_3_item_163
777,2,FOODS_3,FOODS_3_item_164
778,2,FOODS_3,FOODS_3_item_165
779,2,FOODS_3,FOODS_3_item_166
780,2,FOODS_3,FOODS_3_item_167
781,2,FOODS_3,FOODS_3_item_168
782,2,FOODS_3,FOODS_3_item_169
783,2,FOODS_3,FOODS_3_item_170
784,2,FOODS_3,FOODS_3_item_171
785,2,FOODS_3,FOODS_3_item_172
786,2,FOODS_3,FOODS_3_item_173
787,2,FOODS_3,FOODS_3_item_174
788,2,FOODS_3,FOODS_3_item_175
789,2,FOODS_3,FOODS_3_item_176
790,2,FOODS_3,FOODS_3_item_177
791,2,FOODS_3,FOODS_3_item_178
792,2,FOODS_3,FOODS_3_item_179
793,2,FOODS_3,FOODS_3_item_180
794,2,FOODS_3,FOODS_3_item_181
795,2,FOODS_3,FOODS_3_item_182
796,2,FOODS_3,FOODS_3_item_183
797,2,FOODS_3,FOODS_3_item_184
798,2,FOODS_3,FOODS_3_item_185
799,2,FOODS_3,FOODS_3_item_186
800,2,FOODS_3,FOODS_3_item_187
801,2,FOODS_3,FOODS_3_item_188
802,2,FOODS_3,FOODS_3_item_189
803,2,FOODS_3,FOODS_3_item_190
804,2,FOODS_3,FOODS_3_item_191
805,2,FOODS_3,FOODS_3_item_192
806,2,FOODS_3,FOODS_3_item_193
807,2,FOODS_3,FOODS_3_item_194
808,2,FOODS_3,FOODS_3_item_195
809,2,FOODS_3,FOODS_3_item_196
810,2,FOODS_3,FOODS_3_item_197
811,2,FOODS_3,FOODS_3_item_198
812,2,FOODS_3,FOODS_3_item_199
813,2,FOODS_3,FOODS_3_item_200
814,2,FOODS_3,FOODS_3_item_201
815,2,FOODS_3,FOODS_3_item_202
816,2,FOODS_3,FOODS_3_item_203
817,2,FOODS_3,FOODS_3_item_204
818,2,FOODS_3,FOODS_3_item_205
819,2,FOODS_3,FOODS_3_item_206
820,2,FOODS_3,FOODS_3_item_207
821,2,FOODS_3,FOODS_3_item_208
822,2,FOODS_3,FOODS_3_item_209
823,2,FOODS_3,FOODS_3_item_210
824,2,FOODS_3,FOODS_3_item_211
825,2,FOODS_3,FOODS_3_item_212
826,2,FOODS_3,FOODS_3_item_213
827,2,FOODS_3,FOODS_3_item_214
828,2,FOODS_3,FOODS_3_item_215
829,2,FOODS_3,FOODS_3_item_216
830,2,FOODS_3,FOODS_3_item_217
831,2,FOODS_3,FOODS_3_item_218
832,2,FOODS_3,FOODS_3_item_219
833,2,FOODS_3,FOODS_3_item_220
834,2,FOODS_3,FOODS_3_item_221
835,2,FOODS_3,FOODS_3_item_222
836,2,FOODS_3,FOODS_3_item_223
837,2,FOODS_3,FOODS_3_item_224
838,2,FOODS_3,FOODS_3_item_225
839,2,FOODS_3,FOODS_3_item_226
840,2,FOODS_3,FOODS_3_item_227
841,2,FOODS_3,FOODS_3_item_228
842,2,FOODS_3,FOODS_3_item_229
843,2,FOODS_3,FOODS_3_item_230
844,2,FOODS_3,FOODS_3_item_231
845,2,FOODS_3,FOODS_3_item_232
846,2,FOODS_3,FOODS_3_item_233
847,2,FOODS_3,FOODS_3_item_234
848,2,FOODS_3,FOODS_3_item_235
849,2,FOODS_3,FOODS_3_item_236
850,2,FOODS_3,FOODS_3_item_237
851,2,FOODS_3,FOODS_3_item_238
852,2,FOODS_3,FOODS_3_item_239
853,2,FOODS_3,FOODS_3_item_240
854,2,FOODS_3,FOODS_3_item_241
855,2,FOODS_3,FOODS_3_item_242
856,2,FOODS_3,FOODS_3_item_243
857,2,FOODS_3,FOODS_3_item_244
858,2,FOODS_3,FOODS_3_item_245
859,2,FOODS_3,FOODS_3_item_246
860,2,FOODS_3,FOODS_3_item_247
861,2,FOODS_3,FOODS_3_item_248
862,2,FOODS_3,FOODS_3_item_249
863,2,FOODS_3,FOODS_3_item_250
864,2,FOODS_3,FOODS_3_item_251
865,2,FOODS_3,FOODS_3_item_252
866,2,FOODS_3,FOODS_3_item_253
867,2,FOODS_3,FOODS_3_item_254
868,2,FOODS_3,FOODS_3_item_255
869,2,FOODS_3,FOODS_3_item_256
870,2,FOODS_3,FOODS_3_item_257
871,2,FOODS_3,FOODS_3_item_258
872,2,FOODS_3,FOODS_3_item_259
873,2,FOODS_3,FOODS_3_item_260
874,2,FOODS_3,FOODS_3_item_261
875,2,FOODS_3,FOODS_3_item_262
876,2,FOODS_3,FOODS_3_item_263
877,2,FOODS_3,FOODS_3_item_264
878,2,FOODS_3,FOODS_3_item_265
879,2,FOODS_3,FOODS_3_item_266
880,2,FOODS_3,FOODS_3_item_267
881,2,FOODS_3,FOODS_3_item_268
882,2,FOODS_3,FOODS_3_item_269
883,2,FOODS_3,FOODS_3_item_270
884,2,FOODS_3,FOODS_3_item_271
885,2,FOODS_3,FOODS_3_item_272
886,2,FOODS_3,FOODS_3_item_273
887,2,FOODS_3,FOODS_3_item_274
888,2,FOODS_3,FOODS_3_item_275
889,2,FOODS_3,FOODS_3_item_276
890,2,FOODS_3,FOODS_3_item_277
891,2,FOODS_3,FOODS_3_item_278
892,2,FOODS_3,FOODS_3_item_279
893,2,FOODS_3,FOODS_3_item_280
894,2,FOODS_3,FOODS_3_item_281
895,2,FOODS_3,FOODS_3_item_282
896,2,FOODS_3,FOODS_3_item_283
897,2,FOODS_3,FOODS_3_item_284
898,2,FOODS_3,FOODS_3_item_285
899,2,FOODS_3,FOODS_3_item_286
900,2,FOODS_3,FOODS_3_item_287
901,2,FOODS_3,FOODS_3_item_288
902,2,FOODS_3,FOODS_3_item_289
903,2,FOODS_3,FOODS_3_item_290
904,2,FOODS_3,FOODS_3_item_291
905,2,FOODS_3,FOODS_3_item_292
906,2,FOODS_3,FOODS_3_item_293
907,2,FOODS_3,FOODS_3_item_294
908,2,FOODS_3,FOODS_3_item_295
909,2,FOODS_3,FOODS_3_item_296
910,2,FOODS_3,FOODS_3_item_297
911,2,FOODS_3,FOODS_3_item_298
912,2,FOODS_3,FOODS_3_item_299
913,2,FOODS_3,FOODS_3_item_300
914,2,FOODS_3,FOODS_3_item_301
915,2,FOODS_3,FOODS_3_item_302
916,2,FOODS_3,FOODS_3_item_303
917,2,FOODS_3,FOODS_3_item_304
918,2,FOODS_3,FOODS_3_item_305
919,2,FOODS_3,FOODS_3_item_306
920,2,FOODS_3,FOODS_3_item_307
921,2,FOODS_3,FOODS_3_item_308
922,2,FOODS_3,FOODS_3_item_309
923,2,FOODS_3,FOODS_3_item_310
924,2,FOODS_3,FOODS_3_item_311
925,2,FOODS_3,FOODS_3_item_312
926,2,FOODS_3,FOODS_3_item_313
927,2,FOODS_3,FOODS_3_item_314
928,2,FOODS_3,FOODS_3_item_315
929,2,FOODS_3,FOODS_3_item_316
930,2,FOODS_3,FOODS_3_item_317
931,2,FOODS_3,FOODS_3_item_318
932,2,FOODS_3,FOODS_3_item_319
933,2,FOODS_3,FOODS_3_item_320
934,2,FOODS_3,FOODS_3_item_321
935,2,FOODS_3,FOODS_3_item_322
936,2,FOODS_3,FOODS_3_item_323
937,2,FOODS_3,FOODS_3_item_324
938,2,FOODS_3,FOODS_3_item_325
939,2,FOODS_3,FOODS_3_item_326
940,2,FOODS_3,FOODS_3_item_327
941,2,FOODS_3,FOODS_3_item_328
942,2,FOODS_3,FOODS_3_item_329
943,2,FOODS_3,FOODS_3_item_330
944,2,FOODS_3,FOODS_3_item_331
945,2,FOODS_3,FOODS_3_item_332
946,2,FOODS_3,FOODS_3_item_333
947,2,FOODS_3,FOODS_3_item_334
948,2,FOODS_3,FOODS_3_item_335
949,2,FOODS_3,FOODS_3_item_336
950,2,FOODS_3,FOODS_3_item_337
951,2,FOODS_3,FOODS_3_item_338
952,2,FOODS_3,FOODS_3_item_339
953,2,FOODS_3,FOODS_3_item_340
954,2,FOODS_3,FOODS_3_item_341
955,2,FOODS_3,FOODS_3_item_342
956,2,FOODS_3,FOODS_3_item_343
957,2,FOODS_3,FOODS_3_item_344
958,2,FOODS_3,FOODS_3_item_345
959,2,FOODS_3,FOODS_3_item_346
960,2,FOODS_3,FOODS_3_item_347
961,2,FOODS_3,FOODS_3_item_348
962,2,FOODS_3,FOODS_3_item_349
963,2,FOODS_3,FOODS_3_item_350
964,2,FOODS_3,FOODS_3_item_351
965,2,FOODS_3,FOODS_3_item_352
966,2,FOODS_3,FOODS_3_item_353
967,2,FOODS_3,FOODS_3_item_354
968,2,FOODS_3,FOODS_3_item_355
969,2,FOODS_3,FOODS_3_item_356
970,2,FOODS_3,FOODS_3_item_357
971,2,FOODS_3,FOODS_3_item_358
972,2,FOODS_3,FOODS_3_item_359
973,2,FOODS_3,FOODS_3_item_360
974,2,FOODS_3,FOODS_3_item_361
975,2,FOODS_3,FOODS_3_item_362
976,2,FOODS_3,FOODS_3_item_363
977,2,FOODS_3,FOODS_3_item_364
978,2,FOODS_3,FOODS_3_item_365
979,2,FOODS_3,FOODS_3_item_366
980,2,FOODS_3,FOODS_3_item_367
981,2,FOODS_3,FOODS_3_item_368
982,2,FOODS_3,FOODS_3_item_369
983,2,FOODS_3,FOODS_3_item_370
984,2,FOODS_3,FOODS_3_item_371
985,2,FOODS_3,FOODS_3_item_372
986,2,FOODS_3,FOODS_3_item_373
987,2,FOODS_3,FOODS_3_item_374
988,2,FOODS_3,FOODS_3_item_375
989,2,FOODS_3,FOODS_3_item_376
990,2,FOODS_3,FOODS_3_item_377
991,2,FOODS_3,FOODS_3_item_378
992,2,FOODS_3,FOODS_3_item_379
993,2,FOODS_3,FOODS_3_item_380
994,2,FOODS_3,FOODS_3_item_381
995,2,FOODS_3,FOODS_3_item_382
996,2,FOODS_3,FOODS_3_item_383
997,2,FOODS_3,FOODS_3_item_384
998,2,FOODS_3,FOODS_3_item_385
999,2,FOODS_3,FOODS_3_item_386
1000,2,FOODS_3,FOODS_3_item_387
1001,2,FOODS_3,FOODS_3_item_388
1002,2,FOODS_3,FOODS_3_item_389
1003,2,FOODS_3,FOODS_3_item_390
1004,2,FOODS_3,FOODS_3_item_391
1005,2,FOODS_3,FOODS_3_item_392
1006,2,FOODS_3,FOODS_3_item_393
1007,2,FOODS_3,FOODS_3_item_394
1008,2,FOODS_3,FOODS_3_item_395
1009,2,FOODS_3,FOODS_3_item_396
1010,2,FOODS_3,FOODS_3_item_397
1011,2,FOODS_3,FOODS_3_item_398
1012,2,FOODS_3,FOODS_3_item_399
1013,2,FOODS_3,FOODS_3_item_400
1014,2,FOODS_3,FOODS_3_item_401
1015,2,FOODS_3,FOODS_3_item_402
1016,2,FOODS_3,FOODS_3_item_403
1017,2,FOODS_3,FOODS_3_item_404
1018,2,FOODS_3,FOODS_3_item_405
1019,2,FOODS_3,FOODS_3_item_406
1020,2,FOODS_3,FOODS_3_item_407
1021,2,FOODS_3,FOODS_3_item_408
1022,2,FOODS_3,FOODS_3_item_409
1023,2,FOODS_3,FOODS_3_item_410
1024,2,FOODS_3,FOODS_3_item_411
1025,2,FOODS_3,FOODS_3_item_412
1026,2,FOODS_3,FOODS_3_item_413
1027,2,FOODS_3,FOODS_3_item_414
1028,2,FOODS_3,FOODS_3_item_415
1029,2,FOODS_3,FOODS_3_item_416
1030,2,FOODS_3,FOODS_3_item_417
1031,2,FOODS_3,FOODS_3_item_418
1032,2,FOODS_3,FOODS_3_item_419
1033,2,FOODS_3,FOODS_3_item_420
1034,2,FOODS_3,FOODS_3_item_421
1035,2,FOODS_3,FOODS_3_item_422
1036,2,FOODS_3,FOODS_3_item_423
1037,2,FOODS_3,FOODS_3_item_424
1038,2,FOODS_3,FOODS_3_item_425
1039,2,FOODS_3,FOODS_3_item_426
1040,2,FOODS_3,FOODS_3_item_427
1041,2,FOODS_3,FOODS_3_item_428
1042,2,FOODS_3,FOODS_3_item_429
1043,2,FOODS_3,FOODS_3_item_430
1044,2,FOODS_3,FOODS_3_item_431
1045,2,FOODS_3,FOODS_3_item_432
1046,2,FOODS_3,FOODS_3_item_433
1047,2,FOODS_3,FOODS_3_item_434
1048,2,FOODS_3,FOODS_3_item_435
1049,2,FOODS_3,FOODS_3_item_436
1050,2,FOODS_3,FOODS_3_item_437
1051,2,FOODS_3,FOODS_3_item_438
1052,2,FOODS_3,FOODS_3_item_439
1053,2,FOODS_3,FOODS_3_item_440
1054,2,FOODS_3,FOODS_3_item_441
1055,2,FOODS_3,FOODS_3_item_442
1056,2,FOODS_3,FOODS_3_item_443
1057,2,FOODS_3,FOODS_3_item_444
1058,2,FOODS_3,FOODS_3_item_445
1059,2,FOODS_3,FOODS_3_item_446
1060,2,FOODS_3,FOODS_3_item_447
1061,2,FOODS_3,FOODS_3_item_448
1062,2,FOODS_3,FOODS_3_item_449
1063,2,FOODS_3,FOODS_3_item_450
1064,2,FOODS_3,FOODS_3_item_451
1065,2,FOODS_3,FOODS_3_item_452
1066,2,FOODS_3,FOODS_3_item_453
1067,2,FOODS_3,FOODS_3_item_454
1068,2,FOODS_3,FOODS_3_item_455
1069,2,FOODS_3,FOODS_3_item_456
1070,2,FOODS_3,FOODS_3_item_457
1071,2,FOODS_3,FOODS_3_item_458
1072,2,FOODS_3,FOODS_3_item_459
1073,2,FOODS_3,FOODS_3_item_460
1074,2,FOODS_3,FOODS_3_item_461
1075,2,FOODS_3,FOODS_3_item_462
1076,2,FOODS_3,FOODS_3_item_463
1077,2,FOODS_3,FOODS_3_item_464
1078,2,FOODS_3,FOODS_3_item_465
1079,2,FOODS_3,FOODS_3_item_466
1080,2,FOODS_3,FOODS_3_item_467
1081,2,FOODS_3,FOODS_3_item_468
1082,2,FOODS_3,FOODS_3_item_469
1083,2,FOODS_3,FOODS_3_item_470
1084,2,FOODS_3,FOODS_3_item_471
1085,2,FOODS_3,FOODS_3_item_472
1086,2,FOODS_3,FOODS_3_item_473
1087,2,FOODS_3,FOODS_3_item_474
1088,2,FOODS_3,FOODS_3_item_475
1089,2,FOODS_3,FOODS_3_item_476
1090,2,FOODS_3,FOODS_3_item_477
1091,2,FOODS_3,FOODS_3_item_478
1092,2,FOODS_3,FOODS_3_item_479
1093,2,FOODS_3,FOODS_3_item_480
1094,2,FOODS_3,FOODS_3_item_481
1095,2,FOODS_3,FOODS_3_item_482
1096,2,FOODS_3,FOODS_3_item_483
1097,2,FOODS_3,FOODS_3_item_484
1098,2,FOODS_3,FOODS_3_item_485
1099,2,FOODS_3,FOODS_3_item_486
1100,2,FOODS_3,FOODS_3_item_487
1101,2,FOODS_3,FOODS_3_item_488
1102,2,FOODS_3,FOODS_3_item_489
1103,2,FOODS_3,FOODS_3_item_490
1104,2,FOODS_3,FOODS_3_item_491
1105,2,FOODS_3,FOODS_3_item_492
1106,2,FOODS_3,FOODS_3_item_493
1107,2,FOODS_3,FOODS_3_item_494
1108,2,FOODS_3,FOODS_3_item_495
1109,2,FOODS_3,FOODS_3_item_496
1110,2,FOODS_3,FOODS_3_item_497
1111,2,FOODS_3,FOODS_3_item_498
1112,2,FOODS_3,FOODS_3_item_499
1113,2,FOODS_3,FOODS_3_item_500
1114,2,FOODS_3,FOODS_3_item_501
1115,2,FOODS_3,FOODS_3_item_502
1116,2,FOODS_3,FOODS_3_item_503
1117,2,FOODS_3,FOODS_3_item_504
1118,2,FOODS_3,FOODS_3_item_505
1119,2,FOODS_3,FOODS_3_item_506
1120,2,FOODS_3,FOODS_3_item_507
1121,2,FOODS_3,FOODS_3_item_508
1122,2,FOODS_3,FOODS_3_item_509
1123,2,FOODS_3,FOODS_3_item_510
1124,2,FOODS_3,FOODS_3_item_511
1125,2,FOODS_3,FOODS_3_item_512
1126,2,FOODS_3,FOODS_3_item_513
1127,2,FOODS_3,FOODS_3_item_514
1128,2,FOODS_3,FOODS_3_item_515
1129,2,FOODS_3,FOODS_3_item_516
1130,2,FOODS_3,FOODS_3_item_517
1131,2,FOODS_3,FOODS_3_item_518
1132,2,FOODS_3,FOODS_3_item_519
1133,2,FOODS_3,FOODS_3_item_520
1134,2,FOODS_3,FOODS_3_item_521
1135,2,FOODS_3,FOODS_3_item_522
1136,2,FOODS_3,FOODS_3_item_523
1137,2,FOODS_3,FOODS_3_item_524
1138,2,FOODS_3,FOODS_3_item_525
1139,2,FOODS_3,FOODS_3_item_526
1140,2,FOODS_3,FOODS_3_item_527
1141,2,FOODS_3,FOODS_3_item_528
1142,2,FOODS_3,FOODS_3_item_529
1143,2,FOODS_3,FOODS_3_item_530
1144,2,FOODS_3,FOODS_3_item_531
1145,2,FOODS_3,FOODS_3_item_532
1146,2,FOODS_3,FOODS_3_item_533
1147,2,FOODS_3,FOODS_3_item_534
1148,2,FOODS_3,FOODS_3_item_535
1149,2,FOODS_3,FOODS_3_item_536
1150,2,FOODS_3,FOODS_3_item_537
1151,2,FOODS_3,FOODS_3_item_538
1152,2,FOODS_3,FOODS_3_item_539
1153,2,FOODS_3,FOODS_3_item_540
1154,2,FOODS_3,FOODS_3_item_541
1155,2,FOODS_3,FOODS_3_item_542
1156,2,FOODS_3,FOODS_3_item_543
1157,2,FOODS_3,FOODS_3_item_544
1158,2,FOODS_3,FOODS_3_item_545
1159,2,FOODS_3,FOODS_3_item_546
1160,2,FOODS_3,FOODS_3_item_547
1161,2,FOODS_3,FOODS_3_item_548
1162,2,FOODS_3,FOODS_3_item_549
1163,2,FOODS_3,FOODS_3_item_550
1164,2,FOODS_3,FOODS_3_item_551
1165,2,FOODS_3,FOODS_3_item_552
1166,2,FOODS_3,FOODS_3_item_553
1167,2,FOODS_3,FOODS_3_item_554
1168,2,FOODS_3,FOODS_3_item_555
1169,2,FOODS_3,FOODS_3_item_556
1170,2,FOODS_3,FOODS_3_item_557
1171,2,FOODS_3,FOODS_3_item_558
1172,2,FOODS_3,FOODS_3_item_559
1173,2,FOODS_3,FOODS_3_item_560
1174,2,FOODS_3,FOODS_3_item_561
1175,2,FOODS_3,FOODS_3_item_562
1176,2,FOODS_3,FOODS_3_item_563
1177,2,FOODS_3,FOODS_3_item_564
1178,2,FOODS_3,FOODS_3_item_565
1179,2,FOODS_3,FOODS_3_item_566
1180,2,FOODS_3,FOODS_3_item_567
1181,2,FOODS_3,FOODS_3_item_568
1182,2,FOODS_3,FOODS_3_item_569
1183,2,FOODS_3,FOODS_3_item_570
1184,2,FOODS_3,FOODS_3_item_571
1185,2,FOODS_3,FOODS_3_item_572
1186,2,FOODS_3,FOODS_3_item_573
1187,2,FOODS_3,FOODS_3_item_574
1188,2,FOODS_3,FOODS_3_item_575
1189,2,FOODS_3,FOODS_3_item_576
1190,2,FOODS_3,FOODS_3_item_577
1191,2,FOODS_3,FOODS_3_item_578
1192,2,FOODS_3,FOODS_3_item_579
1193,2,FOODS_3,FOODS_3_item_580
1194,2,FOODS_3,FOODS_3_item_581
1195,2,FOODS_3,FOODS_3_item_582
1196,2,FOODS_3,FOODS_3_item_583
1197,2,FOODS_3,FOODS_3_item_584
1198,2,FOODS_3,FOODS_3_item_585
1199,2,FOODS_3,FOODS_3_item_586
1200,2,FOODS_3,FOODS_3_item_587
1201,2,FOODS_3,FOODS_3_item_588
1202,2,FOODS_3,FOODS_3_item_589
1203,2,FOODS_3,FOODS_3_item_590
1204,2,FOODS_3,FOODS_3_item_591
1205,2,FOODS_3,FOODS_3_item_592
1206,2,FOODS_3,FOODS_3_item_593
1207,2,FOODS_3,FOODS_3_item_594
1208,2,FOODS_3,FOODS_3_item_595
1209,2,FOODS_3,FOODS_3_item_596
1210,2,FOODS_3,FOODS_3_item_597
1211,2,FOODS_3,FOODS_3_item_598
1212,2,FOODS_3,FOODS_3_item_599
1213,2,FOODS_3,FOODS_3_item_600
1214,2,FOODS_3,FOODS_3_item_601
1215,2,FOODS_3,FOODS_3_item_602
1216,2,FOODS_3,FOODS_3_item_603
1217,2,FOODS_3,FOODS_3_item_604
1218,2,FOODS_3,FOODS_3_item_605
1219,2,FOODS_3,FOODS_3_item_606
1220,2,FOODS_3,FOODS_3_item_607
1221,2,FOODS_3,FOODS_3_item_608
1222,2,FOODS_3,FOODS_3_item_609
1223,2,FOODS_3,FOODS_3_item_610
1224,2,FOODS_3,FOODS_3_item_611
1225,2,FOODS_3,FOODS_3_item_612
1226,2,FOODS_3,FOODS_3_item_613
1227,2,FOODS_3,FOODS_3_item_614
1228,2,FOODS_3,FOODS_3_item_615
1229,2,FOODS_3,FOODS_3_item_616
1230,2,FOODS_3,FOODS_3_item_617
1231,2,FOODS_3,FOODS_3_item_618
1232,2,FOODS_3,FOODS_3_item_619
1233,2,FOODS_3,FOODS_3_item_620
1234,2,FOODS_3,FOODS_3_item_621
1235,2,FOODS_3,FOODS_3_item_622
1236,2,FOODS_3,FOODS_3_item_623
1237,2,FOODS_3,FOODS_3_item_624
1238,2,FOODS_3,FOODS_3_item_625
1239,2,FOODS_3,FOODS_3_item_626
1240,2,FOODS_3,FOODS_3_item_627
1241,2,FOODS_3,FOODS_3_item_628
1242,2,FOODS_3,FOODS_3_item_629
1243,2,FOODS_3,FOODS_3_item_630
1244,2,FOODS_3,FOODS_3_item_631
1245,2,FOODS_3,FOODS_3_item_632
1246,2,FOODS_3,FOODS_3_item_633
1247,2,FOODS_3,FOODS_3_item_634
1248,2,FOODS_3,FOODS_3_item_635
1249,2,FOODS_3,FOODS_3_item_636
1250,2,FOODS_3,FOODS_3_item_637
1251,2,FOODS_3,FOODS_3_item_638
1252,2,FOODS_3,FOODS_3_item_639
1253,2,FOODS_3,FOODS_3_item_640
1254,2,FOODS_3,FOODS_3_item_641
1255,2,FOODS_3,FOODS_3_item_642
